Date,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:34 PM - 𝕾𝖀𝕶𝕳𝕰𝕰𝕿  𝕾𝕴𝕹𝕲𝕳: Please stop this conversation🙏🏿,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:34 PM - Maninder Singh: suri isko apna grp m bta jra,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:35 PM - Gurparsad: Who the hell are u bro🤔🤔🤔😒😒😂🤣🤣🤣😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:35 PM - +91 79821 80911: Koi mujhe purpose batao,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:35 PM - +91 79821 80911: Group ka asap,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:35 PM - Maninder Singh: bhai kuch hoga,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:35 PM - Gurparsad: Group ka admin kisi se baat karne ko hi raji ni hai,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:36 PM - Chirag GTBIT: Backbitching and  big boss discussion,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:36 PM - Maninder Singh: koi nhi bhai ek feedback ka grp maan lo,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:36 PM - Navjyot: Iska koi kuch kro @918826078116,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:36 PM - Maninder Singh: isme hum senior cse ke student ko bhi add kardanaga,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:36 PM - Arvind: @918076082063 Bhai tujhe snti psnd nhi thi kya😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:36 PM - +91 79821 80911: 🤔,,,,,,,,,,,,,,,,,,,,,,,,,,
Abe yaar ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hadh h,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:37 PM - +91 79821 80911: Bhai tu Shanti Ko kyu beech me laa Raha h? ,,,,,,,,,,,,,,,,,,,,,,,,,,
#feminazi,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:37 PM - Gurparsad: Shanti,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:37 PM - Gurparsad: 😂😂🤣😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:37 PM - Arvind: Sry ldke nhi lta chl🤧,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:37 PM - Maninder Singh: go off,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:38 PM - Arvind: 😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:38 PM - +91 76784 94745: This message was deleted,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:38 PM - Chirag GTBIT: Sir hai group mein,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:38 PM - Chirag GTBIT: Delete asap,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:39 PM - Gurparsad: Nahin hain abhi😂😂🤣🤣🤣😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:39 PM - Pavleen: Hadd hai😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:39 PM - Gurparsad: 😂😂🤣😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:39 PM - Maninder Singh: yrr phli baat isme hi add karanga orr dusri baat bc 🤦🏻‍♂  n use kar bhen,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:39 PM - Gurparsad: Kar bhi diya usne😂😂🤣🤣😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:40 PM - Arvind: To official kus bt ka bc🤣🤣,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:40 PM - Chirag GTBIT: That was the purpose xD,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017," 11:40 PM - Chirag GTBIT changed the subject from ""😇CSE Official😇"" to ""Kenser official""",,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:40 PM - Pavleen: Ya😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:40 PM - +91 76784 94745: Sorry bro reflex action h vo mera😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:40 PM - Arvind: @919205375276 Bhai 🔥,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:40 PM - Arvind: 😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:41 PM - +91 76784 94745: 😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017," 11:41 PM - You changed the subject from ""Kenser official"" to ""CSE official""",,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:41 PM - Maninder Singh: 🤟🏻👍🏻dadadada🕶,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:41 PM - Pavleen: 😂😂😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:41 PM - Chirag GTBIT: Hi maninder,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:41 PM - Gurparsad: 😂🤣🤣😂😂🤣🤣😂😂😂😂😂😂🤣🤣😂🤣🤣😂,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhaii ab agar sir add hue aur kuchh bura bhala bola kiso ko toh unhen is group se remove karne ke liye mein hi aage aaunga na😂😂🤣🤣😂😂🤣🤣😂🤣,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:41 PM - Gurparsad: 😂😂🤣,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:41 PM - Manpreet: 😂😂😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:42 PM - Gurparsad: 🤣😠😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:42 PM - Gurparsad: 🤣🤣😂😂🤣,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:42 PM - Arvind: Is bt mei itna kyu hs rha h bhai thoda hs le vase mujhe to thodi bhi nhi ayi hsi🙄🙄,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:42 PM - Manvir left,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:42 PM - Maninder Singh: hello budfy,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:42 PM - Maninder Singh: buddy,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:42 PM - Arvind: 🤣,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:43 PM - Aarja left,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:43 PM - Siddarth Chugh added Manvir,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:43 PM - Siddarth Chugh added Anshul Garg(GTBIT),,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:43 PM - Gurparsad: Nahin aayegi bhaii..,,,,,,,,,,,,,,,,,,,,,,,,,,
Teko ni aayegi🤣🤣😂😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:43 PM - Manpreet: Best friend❤,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:43 PM - +91 76784 94745: Welcum to new bakchodi of cse people,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:43 PM - Siddarth Chugh added Aarja,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:43 PM - Manvir left,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:43 PM - +91 76784 94745: Everyone is vella over here,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:43 PM - Gurparsad: 😂😂🤣🤣😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:44 PM - Maninder Singh: 🤦🏻‍♂ye gurman part 2 h,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:44 PM - +91 76784 94745: And this place is full of nallas,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:44 PM - Chirag GTBIT: Tum log ghumne ni gye na sn,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:44 PM - Chirag GTBIT: *sb?,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:44 PM - Maninder Singh: BTW gurman ko add karo,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:44 PM - Siddarth Chugh added Manvir,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:44 PM - Maninder Singh: yrr,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:44 PM - Chirag GTBIT: Amit hai group mein?,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:44 PM - +91 79821 80911: Abe ajib group bana Diya hai,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:44 PM - Harsheet: Mahina bacha hai, abhi se kyun bakchodi kar rhe ho?,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:44 PM - Aarja left,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:44 PM - +91 76784 94745: Bas 6 ghnte mei,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:44 PM - +91 79821 80911: Yaar,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:44 PM - Siddarth Chugh: I will add the sir tomorrow,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:44 PM - Anshul Garg(GTBIT): 😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:44 PM - Navjyot left,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:44 PM - +91 79821 80911: Bhai mujhe purpose Bata,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:44 PM - Arvind: Bhai kyu jle pr nmk lga rha h😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:44 PM - +91 76784 94745: Konsi eng h ye?,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:44 PM - +91 79821 80911: Raat mat kharab,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:45 PM - +91 79821 80911: Kat,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:45 PM - Chirag GTBIT: ओह्ह स्नेप,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:45 PM - +91 79821 80911: Mar*,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:45 PM - +91 79821 80911: Kar*,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:45 PM - +91 97172 73438 left,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:45 PM - Gurparsad: I will add the sir nahin sirf sir hi hoga😂😂🤣🤣🤣🤣🤣😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:45 PM - Bandana left,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017," 11:46 PM - Chirag GTBIT changed the subject from ""CSE official"" to ""देंक सीएसई""",,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:46 PM - Harsheet: 😂😂😂😂😂😂😂😂😂😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:46 PM - Anshul Garg(GTBIT): 👌🏻,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:46 PM - +91 76784 94745: 😂😂😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:46 PM - Harsheet: सो एप्ट,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:47 PM - Maninder Singh: 2 contacts.vcf (file attached),,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:47 PM - Maninder Singh: inko add kardo,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017," 11:47 PM - You changed the subject from ""देंक सीएसई"" to ""CSE official""",,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:49 PM - Pavleen: Konse sir .....🙃,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:49 PM - Chirag GTBIT: Pramod dubey,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:49 PM - Chirag GTBIT: Sir,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:49 PM - Maninder Singh: surprise 😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:49 PM - Harsheet: 😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:49 PM - Pavleen: 😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:49 PM - Maninder Singh: 😂😂rajpal yadav,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:50 PM - Pavleen: 😂😂😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:50 PM - Maninder Singh: 25 ko santa aa kar btayanga,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:50 PM - Gurparsad: Gurveen sir😂🤣🤣🤣😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:50 PM - Maninder Singh: 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:50 PM - Harsheet: santa banta jokes are not appreciated,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:51 PM - Maninder Singh: 🤦🏻‍♂🤦🏻‍♂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:51 PM - Chirag GTBIT: Iss group mein sbse dank bcche ko ipu ki scholarship milegi out of all years,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:51 PM - Vyom: 😂😂😂 @918433229795  .. Tere favorite,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:51 PM - Chirag GTBIT: Vyom jeet rha hai..,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:52 PM - Gurparsad: Har larrki ke favourite hain voh😂😂🤣🤣🤣🤣😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:52 PM - Maninder Singh: 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:52 PM - Maninder Singh: correct,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:52 PM - Vyom: 😂😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:52 PM - Maninder Singh: 🤭,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:52 PM - Vyom: Dank ka mtlb?,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:52 PM - Chirag GTBIT: Sanskari,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:52 PM - Maninder Singh: Acha,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:52 PM - Pavleen: Nhii..... Mere fav nhi Hai 😂😂😂😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:52 PM - Rohit: 🤦🏻‍♂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:53 PM - Siddarth Chugh added +91 97172 73438,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:53 PM - Maninder Singh: 😂😂 vyom hi jeetaga,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:53 PM - Chirag GTBIT: संस्कारी ऐएफ,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:53 PM - Rohit: Shaant ho jao!,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:53 PM - Siddarth Chugh added Bandana,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:53 PM - Siddarth Chugh added Aarja,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:53 PM - Vyom: Are ha tu unki favorite h 😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:53 PM - Manpreet left,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:53 PM - Navjot: Bc velle ho to mtlb kuch bhi kroge..🤣🤦‍♂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:53 PM - Maninder Singh: suri,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:53 PM - Siddarth Chugh added Manpreet,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:53 PM - Pavleen: 😂😂😂kuch bhi,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:53 PM - Siddarth Chugh: Ek baat sunlo,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:54 PM - Siddarth Chugh: Kal jab sir message karenge,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:54 PM - Gurparsad: Awaaz aari hai koi? 🤔🤔🤔😂😂😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:54 PM - Manpreet: Ye kya bkwaas hai😒,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:54 PM - Siddarth Chugh: Uske baad leave larna,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:54 PM - Siddarth Chugh: Karna agar karna Hai toh,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:54 PM - Gurparsad: This message was deleted,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:54 PM - Harsheet: *K*,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:54 PM - Gurparsad: Sir ka naam toh bta....,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:54 PM - Maninder Singh: j,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:54 PM - Aarja: Toh next message sir ka hone do na, official hai na group name mei! Fir kyu bakwass kar rahe ho?,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:54 PM - Manvir: Bc eh ki khap pyi ya hun,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:55 PM - Gurparsad: Sir group mein hi ni hain abhi😂🤣🤣🤣,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:55 PM - Maninder Singh: veerjee aa gaya naa❤,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:55 PM - Siddarth Chugh: Main toh Mana kar raha hoo,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:55 PM - Aarja: Toh jab aayenge toh add kardena :  ),,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:55 PM - Siddarth Chugh: Yaar firse,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:55 PM - Chirag GTBIT: Mujhe bhi kr dio,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:55 PM - Maninder Singh: ok,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:55 PM - Aarja: 50 groups banalo, tumhari khap nhi khatam hoti ffs,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:56 PM - Rohit: WOW. 🙂👏,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:56 PM - Gurparsad: Bhaiiii saaaaabbb ultimateee topppppperrrrrrrrr's sense of humour 😱😱😱😱😱😂🤣😂😂😂😂🤣😂🤣🤣🤣😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:56 PM - Maninder Singh: 🤦🏻‍♂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:56 PM - Gurparsad: Thanks...😀😃😃😀😀😃😃😀,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:56 PM - Aarja left,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:56 PM - Manpreet: Doosre grp me bola na tu ye sb😒,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:56 PM - Manpreet: Ek hi messg copy kr krke bhejta hai,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:56 PM - Gurparsad: 😂🤣🤣🤣🤣🤣🤣🤣🤣🤣😂🤣🤣🤣🤣🤣🤣😂😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:56 PM - Vyom: 😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:56 PM - Maninder Singh: 🤦🏻‍♂🤦🏻‍♂isko Jab sir bola tab add kardena,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:57 PM - Gurparsad: Copy karne ke liye ab matlab mein upar tak dhuundun... ,,,,,,,,,,,,,,,,,,,,,,,,,,
Khud hi type karta hun,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:57 PM - Gurparsad: 😂🤣🤣😂🤣😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:57 PM - Vyom: Star krke rkh skta h vese,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:57 PM - Chanpreet: BC ye kya chal Raha hai 200 msgs official GRP pr🤦🏻‍♂😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:57 PM - Maninder Singh: suri just topper likhta h prediction aa jati h,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:57 PM - Rohit: Bye bye biches,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:58 PM - Chanpreet: 😂😂😂😂 true😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:58 PM - Maninder Singh: 🤣🤣🤣 bhai teri shadhi,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:58 PM - Gurparsad: Bhaiiiiii saaaaaab ultimateee topppppperrrrrrrrr ki soch😱😱😱🤣🤣😂😂🤣,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:58 PM - Rohit left,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2017, 11:58 PM - You left,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:21 AM - Siddarth Chugh added you,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:21 AM - Maninder Singh: suri tuh cse 1 ko sambhal,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:21 AM - Gurparsad: Chhoorrr rehnde bhaii na bol kuchh... ,,,,,,,,,,,,,,,,,,,,,,,,,,
Use karne de mann ki..,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:21 AM - Gurkirat: Admin bhi bnaa de fir add kiya hai toh,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:21 AM - Siddarth Chugh added +91 97113 80548,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:21 AM - Siddarth Chugh added Aarja,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:21 AM - Siddarth Chugh added Anshul Garg(GTBIT),,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:21 AM - Siddarth Chugh added Manvir,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:21 AM - Siddarth Chugh added Navjot,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:22 AM - Gurparsad: Abe bhaii admin ni banara woh.. ,,,,,,,,,,,,,,,,,,,,,,,,,,
Rehne de use apni chaurr mein,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:22 AM - Siddarth Chugh added Navjyot,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:22 AM - Siddarth Chugh added Navreet,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:22 AM - Siddarth Chugh added Angad,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:22 AM - Siddarth Chugh added Rohit,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:22 AM - Maninder Singh: and keep in mind decorum maintain raha,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:22 AM - Siddarth Chugh added +91 99998 76459,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:23 AM - Siddarth Chugh added Samarth Gaur,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:23 AM - Maninder Singh: tuh bina admin show kar ki tuh bomb chiz h ❤❤❤,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:23 AM - Siddarth Chugh added Prabhdeep,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:23 AM - Gurparsad: Bhaii ab sabko batao hi na kuchh aur suspense mein add karto raho toh kahan decorm vaali baat hogi,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:23 AM - Gurparsad: 💪🏻💪🏻😎😎😘😘🤣🤣🤣😂🤣😂🤣😂🤣😂🤣🤣👍🏻🤣👍🏻🤣👍🏻🤣👍🏻🤣,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017," 12:23 AM - Siddarth Chugh changed the subject from ""Cse"" to ""Official CSE""",,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:25 AM - Siddarth Chugh: If you want to leave the group leave it but jab sir add honge toh kaam ki baat hogi and mein sir ko bataoonga ki some students were not interested,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:25 AM - Gurkirat: Bhai kisko bola hai🤔🤔,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:26 AM - Navreet: Sid, trust me we want to stay too. But there should be certain decorum of a group that is titled OFFICIAL.,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:27 AM - Gurparsad: Intrest toh tab hoga na bhaii agar kuchh bataya jaayega.. ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tu toh sir ka naam bhi ni batara.. ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upar se apni chaurrr dikhayi jaara hai,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:27 AM - Siddarth Chugh: I told everyone to stop but no one is listening,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:27 AM - Gurkirat: Fight,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:27 AM - Gurkirat: Fight,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:27 AM - Gurkirat: Fight,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:27 AM - Gurkirat: Fight,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:27 AM - Navreet: GUYS. ,,,,,,,,,,,,,,,,,,,,,,,,,,
STOP MESSAGING FOR YOUR OWN PERSONAL REASONS.,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:27 AM - Navreet: That's it.,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:27 AM - Navreet: No more discussion.,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:27 AM - Maninder Singh: gk plzz,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2017, 12:27 AM - Gurkirat: Yo,,,,,,,,,,,,,,,,,,,,,,,,,,
